"","X","id","recclass","mass","fell_or_found","year","latitude","longitude","group","chondrite","type","lvl3","lvl4","lc_sample","weights"
"392",392,400,"H5",896,"Found",1990,26.96667,4.45,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5187",5187,17670,"H6",273,"Found",1999,29.91667,-5.58333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"591",591,4938,"CM2",629,"Fell",1933,-6.33333,106,"CM","Chondrite","Stony","Carbonaceous","CM-CO",1,0.297273742080897
"1621",1621,6028,"Eucrite",181,"Found",1998,27.3685,16.1735,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta",11,0.00485781484723708
"5448",5448,18809,"H4",500,"Fell",1887,11.25,108.58333,"H","Chondrite","Stony","Ordinary","H",17,3.8504410331384
"8738",8738,52396,"L6",908,"Found",2008,20.78617,57.14967,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1924",1924,6334,"Ureilite",32.1,"Found",2000,27.0415,16.40083,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,11,0.00485781484723708
"4224",4224,12092,"H4",40,"Found",1999,19.58167,55.71,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8585",8585,51903,"H4",161.7,"Found",2009,20.14475,56.24085,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"689",689,5059,"Aubrite",6000,"Fell",1843,34.16667,-80.28333,"Aubrite","Achondrite","Stony","Asteroidal",NA,12,0.49799067553469
"9073",9073,54648,"L4",447,"Found",2003,-23.29086,-70.47239,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2131",2131,6543,"H5",1470,"Found",1986,29.865,11.69167,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"6135",6135,23413,"H4/5",341.65,"Found",2002,20.56093,57.3326,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1863",1863,6273,"L6",28,"Found",1999,27.3,16.1,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8399",8399,51584,"L6",62.4,"Found",2004,32.18843,-109.84563,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"365",365,368,"LL4",389.9,"Found",2002,27.58163,4.29388,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"1776",1776,6184,"L6",1149,"Found",1998,26.88217,16.65167,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"3341",3341,10051,"L6",1500,"Fell",1837,46.25,-1.1,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"1744",1744,6152,"LL5",161,"Found",1998,27.028,16.28283,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"4264",4264,12132,"H5",79.84,"Found",2001,19.3467,56.14912,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6391",6391,23686,"H6",8860,"Found",2000,34.00111,-102.12833,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3356",3356,10069,"Iron, IAB-MG",1600,"Found",1974,39.33333,-84.6,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative",1,0.297273742080897
"4432",4432,12338,"Iron, IIE",15900,"Found",1898,10.26667,77.4,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative",17,3.8504410331384
"5791",5791,22760,"H5",30,"Found",1998,34.18833,-103.94167,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7954",7954,47345,"Iron, IIIAB",5372,"Found",2007,53.999167,-115.5975,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",11,0.00485781484723708
"5628",5628,22581,"LL6",100.6,"Found",1991,-30.24833,128.63528,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"1384",1384,5790,"H-an",69,"Found",1997,27.2025,16.05267,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5993",5993,23271,"H4",333,"Found",2000,21.05183,57.26967,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6627",6627,24004,"H5",65500,"Fell",1807,54.5,35.2,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"6411",6411,23727,"H5",2700,"Found",1942,37.28333,-102.2,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"6416",6416,23731,"L4",909,"Found",1989,-32.86667,134.28333,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"4300",4300,12168,"H4",729.7,"Found",2002,19.94587,56.92713,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9350",9350,55645,"H3.6-6",1035.8,"Found",2010,20.79882,55.46208,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8630",8630,51948,"L6",169.7,"Found",2009,19.7965,55.68265,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7921",7921,45953,"L~6",17.4,"Found",2007,18.25435,53.99495,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9842",9842,57298,"H~5",214,"Found",2010,-25.23333,-69.71667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3305",3305,10012,"Iron, IIE",28800,"Found",1959,64.7,141.2,"Iron IIE","Achondrite","Iron","Magmatic","Siderite",6,15.1999643132716
"6641",6641,24021,"Iron, IIG",43000,"Found",1859,32.23333,-88.2,"Iron IIG","Achondrite","Iron","Magmatic","Siderite",12,0.49799067553469
"4340",4340,12232,"H4",950,"Fell",1951,-6.83333,29.5,"H","Chondrite","Stony","Ordinary","H",0,71.3451083182367
"4336",4336,12228,"CR2",2000,"Fell",1980,15,48.3,"CR","Chondrite","Stony","Carbonaceous","CR",14,0.498018659921233
"7901",7901,45933,"L~6",28.6,"Found",2007,20.54122,56.68055,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2420",2420,6889,"L5",833,"Found",2001,18.74498,54.198,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2355",2355,6824,"H(L)3-an",271,"Found",2001,19.24968,54.65495,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5723",5723,22692,"H4/5",94.3,"Found",1968,34.08333,-103.51667,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"3861",3861,11707,"L6",820,"Found",1997,29.31867,12.01017,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8212",8212,50914,"L6",2.4,"Found",2007,19.7875,56.42015,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4088",4088,11942,"H5/6",53.5,"Found",1991,-30.568,129.713,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6071",6071,23349,"L6",38,"Found",2000,20.07,56.72373,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4934",4934,16829,"L5",8,"Found",1991,-30.36667,130.08333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7431",7431,34544,"H5",8,"Found",2004,20.995,57.32667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7511",7511,35521,"L4",929.4,"Found",2002,19.96573,56.44223,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"3736",3736,11582,"H6",1720,"Found",1995,28.636,13.37917,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5966",5966,23244,"H5",399,"Found",2000,21.011,57.32067,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"571",571,4917,"L6",18000,"Fell",1814,48.6,38,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2078",2078,6488,"L6",1032,"Found",2000,27.68717,15.97717,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"826",826,5208,"LL3.4",38,"Found",1992,-30.28333,126.51667,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"8249",8249,50951,"H5",8.7,"Found",2008,19.8993,56.17267,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8712",8712,52092,"L5",1000,"Found",1985,-30.8,-53.9,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"6319",6319,23603,"H5",1222,"Fell",1920,49.98333,7.53333,"H","Chondrite","Stony","Ordinary","H",1,0.297273742080897
"3080",3080,7549,"H6",22.43,"Found",2001,19.0586,54.53503,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9702",9702,56567,"Pallasite, PES",132000,"Found",1979,57.78117,47.67967,"Eagle Station Group","Achondrite","Stony-Iron","Pallasite",NA,10,0.461815233876118
"5308",5308,17997,"L6",5850,"Fell",1926,38.18333,-5.4,"L","Chondrite","Stony","Ordinary","L",15,0.406210536590808
"6521",6521,23842,"L3.8",123,"Found",1992,25.46806,0.06861,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7057",7057,30476,"H5",18.3,"Found",2000,35.05283,-116.76645,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7572",7572,35582,"L6",886.3,"Found",2005,19.96765,56.47965,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5976",5976,23254,"L4",14,"Found",2001,21.06,57.29,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4344",4344,12236,"L6",4500,"Fell",1879,17.83333,73.98333,"L","Chondrite","Stony","Ordinary","L",16,1.82339952891488
"6727",6727,24120,"L6",70.2,"Found",1932,19.02778,51.08333,"L","Chondrite","Stony","Ordinary","L",14,0.498018659921233
"1290",1290,5696,"H5",1006,"Found",1996,27.04567,16.3795,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"2922",2922,7391,"L6",436,"Found",2001,19.11107,54.61557,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1436",1436,5842,"LL4",1616,"Found",1997,27.202,16.36733,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"6456",6456,23773,"H4",5560,"Fell",1954,33.18836,-86.2945,"H","Chondrite","Stony","Ordinary","H",12,0.49799067553469
"3137",3137,7606,"OC",394,"Found",2003,19.3,54.66833,"Chondrite","Chondrite","Stony",NA,NA,11,0.00485781484723708
"6003",6003,23281,"L/LL3.6/3.7",2618,"Found",2001,20.88167,57.2,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"8195",8195,50677,"H6",5.9,"Found",2008,19.97567,56.418,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6786",6786,24173,"Iron, IIIAB",33600,"Found",1952,-43.32,172.06333,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",1,0.297273742080897
"4633",4633,14678,"Howardite",40000,"Fell",1994,26.96556,72.62667,"Howardite","Achondrite","Stony","Asteroidal","H-E-D Vesta",11,0.00485781484723708
"4429",4429,12334,"Iron, IIIAB",161000,"Found",1903,36.9,-100.21667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",2,0.463225690897741
"9696",9696,56552,"H6",1992,"Found",1996,-23.17556,-69.71833,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8666",8666,51984,"H6",472.7,"Found",2009,20.7982,55.47148,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"419",419,429,"H4",114,"Found",1988,39.53833,59.55833,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"8056",8056,48605,"H5",417.209,"Found",2007,19.74113,56.30922,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"874",874,5258,"H6",1520,"Found",1961,38.18333,-109.88333,"H","Chondrite","Stony","Ordinary","H",13,0.428663281861922
"9750",9750,56664,"H5",161,"Found",2011,-24.85,-70.53333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4053",4053,11906,"LL6",9830,"Found",1998,65.38333,-146.26667,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"2770",2770,7239,"H5/6",2683,"Found",2001,19.16861,54.61667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"67",67,69,"H4",226,"Found",1989,27.56667,4.16667,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"5246",5246,17852,"L3-5",2000,"Found",1999,31.41667,-4.18333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4576",4576,12752,"H4",4.91,"Found",1999,32.04333,-103.15333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8928",8928,53799,"L~6",118.7,"Found",2009,18.6345,54.27192,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"3205",3205,7721,"L5",755,"Found",1998,32.295,-109.67,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5794",5794,22763,"Iron, IIIAB",6400,"Found",1953,-15,135,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",2,0.463225690897741
"2805",2805,7274,"H5",434,"Found",2000,18.335,54.2,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1103",1103,5508,"H5",4400,"Found",1968,36.04333,-102.40833,"H","Chondrite","Stony","Ordinary","H",13,0.428663281861922
"6252",6252,23535,"Iron, ungrouped",39000,"Found",1869,38.66667,-120.93333,"Iron","Achondrite","Iron",NA,NA,13,0.428663281861922
"3258",3258,7782,"H5",132,"Found",1991,29.53722,4.22639,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1572",1572,5978,"C3-ung",572,"Found",1998,27.27933,16.41167,"Chondrite","Chondrite","Stony","Carbonaceous",NA,11,0.00485781484723708
"64",64,66,"L4",129,"Found",1989,27.46667,3.88333,"L","Chondrite","Stony","Ordinary","L",14,0.498018659921233
"1335",1335,5741,"H6",115,"Found",1996,27.11833,16.01017,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1684",1684,6092,"H5",1589,"Found",1997,26.96333,16.45933,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4356",4356,12251,"Howardite",11355,"Fell",1942,4.7,33.63333,"Howardite","Achondrite","Stony","Asteroidal","H-E-D Vesta",2,0.463225690897741
"658",658,5025,"L6",17000,"Found",1951,53.05,8.1,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"7535",7535,35545,"Mesosiderite",308.67,"Found",2005,19.97493,56.4269,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,11,0.00485781484723708
"1271",1271,5677,"H6",619,"Found",1996,27.13317,16.16333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"340",340,343,"L3.8",19400,"Found",2002,27.61667,4.06667,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4423",4423,12325,"L6",1550,"Fell",1914,48.16667,22.30833,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"3090",3090,7559,"L5",75.87,"Found",2001,18.5497,54.12023,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7801",7801,45833,"Eucrite-mmict",89,"Found",2006,18.53778,54.18778,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta",11,0.00485781484723708
"5496",5496,18858,"H5",350,"Fell",1866,26.71667,82.66667,"H","Chondrite","Stony","Ordinary","H",1,0.297273742080897
"1949",1949,6359,"H5",2022,"Found",2000,26.95867,16.4555,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"913",913,5304,"Iron, IIAB",11300,"Found",1898,34.01667,-85.26667,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite",1,0.297273742080897
"9432",9432,56183,"H5",4388,"Found",2011,19.36518,54.51565,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3380",3380,10104,"L5",10700,"Found",1962,34.26667,-101.56667,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"2077",2077,6487,"LL6",436,"Found",2000,27.44683,16.31933,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"5736",5736,22705,"L4",13.1,"Found",1971,34.08333,-103.5,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"4753",4753,15428,"L5",68000,"Found",1936,34.6,-97.91667,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"539",539,2352,"Stone-uncl",367,"Found",1954,22.75,51.16667,"Stony",NA,"Stony",NA,NA,14,0.498018659921233
"4234",4234,12102,"H5",413,"Found",1999,19.1825,56.16883,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4196",4196,12061,"H5",8870,"Found",1983,54.5,52.8,"H","Chondrite","Stony","Ordinary","H",1,0.297273742080897
"5364",5364,18065,"L6",1830,"Found",1983,54.9,62.8,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"4904",4904,16760,"L6",8810,"Found",1968,-31.1,138.26667,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"7066",7066,30485,"H5",9.87,"Found",2002,35.07802,-116.76777,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7402",7402,34514,"H5",52,"Found",2002,19.11667,54.785,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8776",8776,52434,"H4",1460,"Found",2009,18.88333,54.68383,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6495",6495,23816,"H4-5",380,"Found",1991,25.43667,0.48806,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7631",7631,35642,"H3.8/3.9",50.13,"Found",2003,20.58568,56.0476,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4971",4971,16867,"L5/6",4.41,"Found",1992,-30.12167,127.38683,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8265",8265,50967,"H5",648.4,"Found",2008,20.59658,56.20918,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6310",6310,23594,"H5",1710,"Fell",1995,20.93333,-101.38333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4181",4181,12044,"H5",7000,"Found",1989,0.35,-53.81667,"H","Chondrite","Stony","Ordinary","H",17,3.8504410331384
"9191",9191,55434,"H4",519.3,"Found",2010,20.76032,55.43335,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1565",1565,5971,"L6",174,"Found",1998,27.74017,15.93683,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8516",8516,51701,"H~5",53.2,"Found",2007,18.25895,53.99373,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4877",4877,16733,"L6",367,"Fell",1950,-15.96667,27.35,"L","Chondrite","Stony","Ordinary","L",16,1.82339952891488
"5477",5477,18839,"H5",34300,"Found",1964,33.28333,-102.76667,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"2005",2005,6415,"Ureilite",40,"Found",2000,28,16,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,11,0.00485781484723708
"3927",3927,11773,"H6",5205,"Found",1999,29.01483,12.6275,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9202",9202,55445,"H6",3873.8,"Found",2010,20.31777,55.59398,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8464",8464,51649,"H~5",308.9,"Found",2003,19.29752,55.7829,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6731",6731,24124,"Iron, IIC",80000,"Found",1920,49.09028,11.33333,"Iron IIC","Achondrite","Iron","Magmatic","Siderite",1,0.297273742080897
"2270",2270,6739,"H6",147,"Found",1999,19.11833,54.82783,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3675",3675,11521,"L6",233,"Found",1990,29.08333,12.76667,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"3296",3296,7821,"H5",4175,"Found",1966,39.83333,-103.21667,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"1092",1092,5496,"Aubrite",17000,"Fell",1919,36.83333,-84.35,"Aubrite","Achondrite","Stony","Asteroidal",NA,11,0.00485781484723708
"6159",6159,23437,"LL6",3548.08,"Found",2002,20.69617,57.1949,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"5075",5075,16980,"Iron, IVA",14250,"Fell",1975,29.86667,121.48333,"Iron IVA","Achondrite","Iron","Magmatic","Siderite",1,0.297273742080897
"2650",2650,7119,"L6",468,"Found",2001,18.755,54.58,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7385",7385,34497,"H6",117,"Found",2005,19.32681,54.76439,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9193",9193,55436,"H5",41.49,"Found",2010,20.47015,55.52617,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"2492",2492,6961,"H6",21.5,"Found",2000,19.06667,54.5325,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9012",9012,54526,"L4",1062,"Found",2008,34.7049,-114.34572,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4709",4709,15379,"L",1000,"Fell",1950,25.91667,86.36667,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"9655",9655,56491,"H5",1251,"Found",1979,19.945,56.39194,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"153",153,155,"H5",200,"Found",1990,27.63333,4.08333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"164",164,166,"L6",1072,"Found",1990,27.66667,4.23333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5759",5759,22728,"H5",288,"Found",1989,34.08333,-103.48333,"H","Chondrite","Stony","Ordinary","H",1,0.297273742080897
"2874",2874,7343,"H6",1378,"Found",2001,18.72495,54.1872,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6565",6565,23880,"H4",226.5,"Found",1967,39.32,-82.37,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4146",4146,12005,"L4",5465,"Found",1969,28.60417,1.04167,"L","Chondrite","Stony","Ordinary","L",14,0.498018659921233
"1809",1809,6218,"Howardite",485,"Found",1999,27.35,16.16667,"Howardite","Achondrite","Stony","Asteroidal","H-E-D Vesta",11,0.00485781484723708
"8535",8535,51830,"Iron, IIIAB",148000,"Found",1979,29.7725,-99.875,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",2,0.463225690897741
"6972",6972,30386,"Martian (shergottite)",18000,"Fell",1962,11.73333,7.08333,"Shergottite","Achondrite","Stony","Martian","SNC",1,0.297273742080897
"2939",2939,7408,"H5/6",218,"Found",2001,19.20372,54.77657,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1627",1627,6034,"H4/5",38,"Found",1997,27.18383,16.11433,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
